id,primaryName,birth_date,death_year
7243,Svetlana Nemolyaeva,25/09/1937,NULL
7244,Carole Curb Nemoy,18/01/1983,NULL
7245,Jack Neo,21/08/1976,NULL
7246,Uschi Nerke,27/12/1944,NULL
7247,Franco Nero,16/02/1941,NULL
7248,Evan A. Nesbitt,06/10/1979,NULL
7249,James Nesbitt,08/06/1965,NULL
7250,Sandra Nettelbeck,12/02/1966,NULL
7251,Axel Neumann,28/05/1966,NULL
7252,Birthe Neumann,28/11/1947,NULL
7253,Mathias Neumann,11/11/1965,NULL
7254,Thierry Neuvic,08/09/1970,NULL
7255,Eric Neveux,19/10/1972,NULL
7256,Patrick Newall,01/05/1989,NULL
7257,George Newbern,12/06/1964,NULL
7258,Bob Newhart,24/03/1929,NULL
7259,Charles Newirth,06/04/1974,NULL
7260,Amber Newman,24/01/1976,NULL
7261,Barry Newman,17/01/1930,20/04/2023 0:00
7262,Bryan Newman,01/02/1978,NULL
7263,David Newman,09/05/1954,NULL
7264,Joey Newman,13/07/1967,NULL
7265,Lionel Newton,06/03/1975,NULL
7266,Matthew Newton,09/01/1977,NULL
7267,Robert E. Newton,07/08/1984,NULL
7268,Thandiwe Newton,20/01/1972,NULL
7269,Ramin Niami,05/11/1981,NULL
7270,Christopher Nibley,19/03/1976,NULL
7271,Allan Niblo,25/02/1964,NULL
7272,Austin Nichols,02/08/1980,NULL
7273,Daniel Nichols,28/02/1978,NULL
7274,Deborah Nichols,15/10/1977,NULL
7275,Taylor Nichols,22/10/1959,NULL
7276,Ryan Nicholson,18/12/1971,23/02/2019 0:00
7277,Jimmy Nickerson,09/02/1949,08/02/2018 0:00
7278,Michael A. Nickles,04/10/1971,NULL
7279,Luc G. Nicknair,22/05/1989,NULL
7280,Scott Nickoley,23/02/1976,NULL
7281,Guillaume Nicloux,08/05/1966,NULL
7282,Chris Nicolaides,19/12/1976,NULL
7283,Guy Nicolucci,25/02/1970,NULL
7284,Wlodzimierz Niderhaus,21/08/1944,04/01/2020 0:00
7285,Bridger Nielson,14/09/1977,NULL
7286,Diane Nieman,13/01/1986,NULL
7287,Hanneke Niens,06/07/1979,NULL
7288,Edgardo Nieva,08/02/1951,17/02/2020 0:00
7289,Bill Nighy,18/05/1949,NULL
7290,Petr Nikolaev,18/11/1957,NULL
7291,Georgi Nikolov,15/11/1950,NULL
7292,Martina Niland,07/05/1979,NULL
7293,Frank Nimsgern,26/08/1969,NULL
7294,Dennenesch Zoudé,11/02/1966,NULL
7295,Hidetoshi Nishijima,18/03/1971,NULL
7296,Craig Nisker,14/01/1978,NULL
7297,Cynthia Nixon,23/04/1966,NULL
7298,Simon Njoo,28/04/1985,NULL
7299,Eleanor Noble,19/11/1983,NULL
7300,Noboru Kaneko,21/02/1974,NULL
7301,Serge Noël,04/09/1980,NULL
7302,Ulrich Noethen,26/07/1959,NULL
7303,Amparo Noguera,26/02/1965,NULL
7304,Reece Noi,16/02/1988,NULL
7305,Igor Nola,27/02/1984,NULL
7306,Mark Nolan,16/10/1975,NULL
7307,Robert Nolan,26/10/1972,NULL
7308,José Nolla,20/02/1976,NULL
7309,Eduardo Noriega,23/03/1973,NULL
7310,Brock Norman Brock,13/05/1976,NULL
7311,Jonathan Norman,22/12/1970,NULL
7312,Zack Norman,24/03/1940,NULL
7313,Helena Norowicz,23/07/1934,NULL
7314,Christopher Norr,28/07/1981,NULL
7315,Gloria Norris,14/06/1974,NULL
7316,John Norris,20/05/1979,NULL
7317,Kimberly Guerrero,08/05/1988,NULL
7318,Mike Norris,01/01/1962,NULL
7319,Todd Norris,10/03/1969,NULL
7320,Vítor Norte,21/02/1951,NULL
7321,Jim Norton,08/07/1938,NULL
7322,Richard Norton,11/08/1950,NULL
7323,Jaromír Nosek,17/05/1978,NULL
7324,Merel Notten,11/07/1986,NULL
7325,Tom Novembre,15/09/1959,NULL
7326,Alan Novey,04/06/1970,NULL
7327,Pierre Novion,21/05/1949,NULL
7328,Tuva Novotny,22/05/1979,NULL
7329,Pavel Nový,03/06/1948,NULL
7330,Reinhard Nowak,25/03/1964,NULL
7331,Tom Nowicki,24/04/1985,NULL
7332,Louis Nowra,25/11/1950,NULL
7333,Menashe Noy,12/12/1959,NULL
7334,Cameron Nugent,08/12/1974,NULL
7335,Charles Nuitter,08/09/1900,22/03/1968 0:00
7336,Yôichi Nukumizu,09/05/1964,NULL
7337,Jason Nunes,19/03/1970,NULL
7338,Euripides Núñez,08/08/1976,NULL
7339,Gennaro Nunziante,28/04/1985,NULL
7340,Fabio Nunziata,21/06/1965,NULL
7341,Colleen Nystedt,25/05/1958,NULL
7342,Éric Névé,24/01/1961,03/02/2019 0:00
7343,Ghita Nørby,23/09/1935,NULL
7344,Miguel A. Núñez Jr.,18/09/1959,NULL
7345,Billy O'Brien,23/06/1970,NULL
7346,Ciaran O'Brien,05/02/1986,NULL
7347,Declan O'Brien,15/03/1965,23/03/2022 0:00
7348,Gerry O'Brien,24/09/1949,NULL
7349,Lori O'Brien,14/01/1977,NULL
7350,Obie O'Brien,01/07/1981,NULL
7351,Richard O'Brien,15/11/1942,NULL
7352,Tom O'Brien,05/09/1981,NULL
7353,Joey O'Bryan,09/01/1975,NULL
7354,Brian O'Carroll,11/11/1983,NULL
7355,Charlie O'Connell,23/06/1975,NULL
7356,Deirdre O'Connell,19/05/1953,NULL
7357,Ernest O'Donnell,09/07/1968,NULL
7358,Sean O'Donnell,26/09/1982,NULL
7359,Steven O'Donnell,19/08/1963,NULL
7360,Jillian O'Dowd,03/11/1986,NULL
7361,Alice O'Fredericks,08/09/1900,22/03/1968 0:00
7362,Gail O'Grady,27/08/1963,NULL
7363,Brian O'Halloran,12/10/1969,NULL
7364,Dustin O'Halloran,03/06/1971,NULL
7365,Sean O'Halloran,20/07/1976,NULL
7366,Ardal O'Hanlon,09/10/1965,NULL
7367,Jim O'Heir,01/03/1962,NULL
7368,Jennifer Wynn O'Kelly,08/12/1980,NULL
7369,Matt O'Leary,20/05/1987,NULL
7370,Michael O'Loughlin,27/02/1973,NULL
7371,Bettina Tendler O'Mara,06/08/1958,NULL
7372,Jason O'Mara,04/06/1972,NULL
7373,Daniel O'Meara,02/08/1978,NULL
7374,Peter O'Meara,19/07/1969,NULL
7375,Ryan O'Neal,25/06/1941,13/10/2023 0:00
7376,Con O'Neill,13/02/1966,NULL
7377,Daniel O'Neill,05/02/1981,NULL
7378,Liam O'Neill,05/07/1970,NULL
7379,Matt O'Neill,18/04/1981,NULL
7380,Padraig O'Neill,14/06/1976,NULL
7381,Shane O'Neill,07/06/1980,NULL
7382,James O'Reilly,07/07/1974,NULL
7383,Karri O'Reilly,07/11/1969,NULL
7384,Stephen O'Reilly,19/03/1983,NULL
7385,Barry O'Rourke,14/08/1981,26/08/2023 0:00
7386,Kevin O'Shea,19/03/1952,NULL
7387,Phil O'Shea,03/03/1972,NULL
7388,Brian Patrick O'Toole,01/02/1963,NULL
7389,Henry O,28/06/1927,NULL
7390,Chad Oakes,20/07/1968,NULL
7391,Michael Oblowitz,17/02/1985,NULL
7392,Orson Oblowitz,27/08/1973,NULL
7393,Andrea Occhipinti,01/09/1957,NULL
7394,Mauricio Ochmann,21/10/1977,NULL
7395,Jesús Ochoa,03/08/1959,NULL
7396,Joe Odagiri,10/12/1976,NULL
7397,Nigel Odell,28/07/1980,NULL
7398,Bob Odenkirk,08/03/1962,NULL
7399,Steve Oedekerk,01/03/1961,NULL
7400,Gregory Oehler,06/12/1981,NULL
7401,Julia Oehring,10/05/1968,NULL
7402,Jekaterina Oertel,14/07/1981,NULL
7403,Christophe Offenstein,21/05/1973,NULL
7404,Nick Offerman,06/02/1970,NULL
7405,Deborah Offner,10/07/1977,NULL
7406,Anthony Ofoegbu,25/10/1972,NULL
7407,Shigemitsu Ogi,06/06/1961,NULL
7408,Jonathan Ogilvie,16/04/1974,NULL
7409,Olcay Oguz,05/02/1978,NULL
7410,Sandra Oh,17/09/1971,NULL
7411,Soon-Tek Oh,09/03/1932,18/06/2018 0:00
7412,Michael Ohoven,11/05/1974,NULL
7413,Wale Ojo,10/08/1980,NULL
7414,Yoshikazu Okada,06/05/1980,NULL
7415,Aya Okamoto,25/09/1982,NULL
7416,Gerald Okamura,10/09/1940,NULL
7417,Meral Okay,24/02/1959,15/07/2012 0:00
7418,Ivan Okhlobystin,07/01/1966,NULL
7419,Enuka Okuma,26/10/1976,NULL
7420,Yuji Okumoto,04/05/1959,NULL
7421,Els Olaerts,06/03/1957,NULL
7422,Larisa Oleynik,13/05/1981,NULL
7423,Vinícius de Oliveira,22/10/1985,NULL
7424,Christian Oliver,06/12/1972,18/04/2024 0:00
7425,Rigoberto Oliveros,15/02/1986,NULL
7426,Hans Werner Olm,01/02/1955,NULL
7427,Vít Olmer,22/07/1942,NULL
7428,Fabio Olmi,03/12/1963,NULL
7429,Jonathan Olsberg,19/02/1978,NULL
7430,Arne Olsen,22/06/1969,NULL
7431,Elizabeth Olsen,02/07/1989,NULL
7432,Niels Olsen,17/05/1960,NULL
7433,Martin Olson,01/08/1978,NULL
7434,Eric Olsson,17/03/1985,NULL
7435,Frédérique Olszak,11/09/1979,NULL
7436,Sharon Omi,27/10/1975,NULL
7437,Arild Østin Ommundsen,03/07/1969,NULL
7438,Vittorio Omodei Zorini,12/04/1978,NULL
7439,Mika Ohmori,07/03/1972,NULL
7440,Akin Omotoso,12/05/1974,NULL
7441,Timothy Omundson,09/05/1969,NULL
7442,David Ondaatje,17/07/1960,NULL
7443,Thomas Ong,12/03/1969,NULL
7444,Minoru Ôno,10/04/1948,NULL
7445,Barry Onody,01/03/1978,NULL
7446,Floor Onrust,05/12/1975,NULL
7447,Wim Opbrouck,06/09/1969,NULL
7448,Peer J. Oppenheimer,23/09/1920,13/07/2018 0:00
7449,Melania Oproiu,17/03/1979,NULL
7450,Mark Ordesky,16/07/1963,NULL
7451,Trey Ore,27/05/1978,NULL
7452,Angelo Orlando,08/06/1962,NULL
7453,Alex Orlovsky,03/02/1982,NULL
7454,Jean-Luc Ormières,09/06/1983,NULL
7455,David E. Ornston,20/10/1971,NULL
7456,Angel Orona,28/03/1978,NULL
7457,Tim Orr,21/09/1968,NULL
7458,John Ortiz,28/09/1969,NULL
7459,Lisa Ortiz,09/12/1968,NULL
7460,Arno Ortmair,16/04/1947,NULL
7461,Jorge Ortín,26/12/1978,NULL
7462,Müge Oruçkaptan,15/05/1974,NULL
7463,Takao Osawa,08/01/1968,NULL
7464,Mamoru Oshii,03/04/1951,NULL
7465,Michiru Ôshima,10/02/1961,NULL
7466,Roman Osin,03/05/1961,NULL
7467,Emily Osment,05/09/1992,NULL
7468,Jeff Osterhage,13/04/1953,NULL
7469,Aleksandr Ostrovskiy,08/09/1900,22/03/1968 0:00
7470,Randy Ostrow,03/09/1979,NULL
7471,Ren Ôsugi,12/11/1951,15/10/2018 0:00
7472,Mirelly Taylor,04/08/1980,NULL
7473,Andrea Osvárt,23/02/1979,NULL
7474,Patton Oswalt,23/06/1969,NULL
7475,Trent Othick,09/09/1981,NULL
7476,John Otrin,20/03/1972,NULL
7477,Peter Ott,09/02/1976,NULL
7478,Han Otten,11/08/1974,NULL
7479,Paul N.J. Ottosson,01/07/1966,NULL
7480,Wlodzimierz Otulak,20/12/1956,NULL
7481,Tom Ouedraogo,01/01/1977,NULL
7482,Caupolican Ovalles,01/04/1980,NULL
7483,Richard Overall,19/12/1982,NULL
7484,Kellie Overbey,05/01/1982,NULL
7485,Maurits Overdulve,20/06/1974,NULL
7486,Maria Ovanov,04/06/1987,NULL
7487,Alison Owen,26/08/1961,NULL
7488,Lloyd Owen,15/12/1981,NULL
7489,Merryn Owen,02/12/1989,NULL
7490,Rena Owen,23/02/1981,NULL
7491,Alfie Allen,20/09/1986,NULL
7492,David Oye,06/04/1953,09/09/2019 0:00
7493,David Oyelowo,28/11/1976,NULL
7494,Amos Oz,06/04/1939,25/08/2018 0:00
7495,Slawomir Pacek,13/03/1967,NULL
7496,Bruno Lazaro,26/07/1957,NULL
7497,Tina Pacheco,08/04/1973,NULL
7498,Federico Pacifici,22/08/1955,NULL
7499,Nick Packer,28/07/1985,NULL
7500,Gastón Padilla,23/04/1945,12/02/2021 0:00
7501,Renato Padovani,13/09/1984,NULL
7502,Ana Padrão,15/05/1967,NULL
7503,Ian Padrón,16/05/1976,NULL
7504,Sam Page,14/12/1976,NULL
7505,Arturo Paglia,11/05/1970,NULL
7506,Tiffany Paige,12/01/1975,NULL
7507,Mike Painter,18/03/1981,NULL
7508,Woody Pak,18/06/1970,NULL
7509,Silverio Palacios,07/06/1988,NULL
7510,Vicky Palacios,16/06/1961,28/07/2019 0:00
7511,Julia Palau,17/10/1975,NULL
7512,Roberto Palazuelos,23/06/1967,NULL
7513,Aleksa Palladino,26/08/1980,NULL
7514,Trine Pallesen,22/09/1969,NULL
7515,Anders Palm,20/08/1949,NULL
7516,Brad Palmer,12/07/1984,NULL
7517,Jeff Palmer,13/03/1975,NULL
7518,Maribel Palmer,05/07/1984,NULL
7519,Tim Palmer,09/08/1981,NULL
7520,Valeria Palmer,17/03/1973,NULL
7521,David Palmieri,13/12/1972,NULL
7522,Michael Palmieri,13/06/1978,NULL
7523,Eduardo Palomo,18/11/1962,08/10/2003 0:00
7524,Jajang C. Noer,28/12/1952,NULL
7525,Bertha Bay-Sa Pan,20/01/1978,NULL
7526,Changjiang Pan,25/01/1957,NULL
7527,Giorgio Panariello,25/05/1960,NULL
7528,Sam Pancake,08/02/1976,NULL
7529,Mona Panchal,10/03/1984,NULL
7530,Hemant Pandey,26/04/1976,NULL
7531,Danny Pang,13/08/1965,NULL
7532,Jacky Yee Wah Pang,06/12/1974,NULL
7533,Candy Pangilinan,13/08/1979,NULL
7534,Francesco Pannofino,01/01/1958,NULL
7535,John Pantages,01/12/1979,NULL
7536,Aleksandr Pantykin,21/12/1958,NULL
7537,Morris Panych,13/04/1952,NULL
7538,William N. Panzer,16/01/1942,26/03/2007 0:00
7539,Florian Panzner,14/10/1976,NULL
7540,Paolo Paoloni,25/05/1929,04/08/2019 0:00
7541,Panos Papahadzis,13/12/1982,NULL
7542,Bill Papariella,12/07/1978,NULL
7543,Robert A. Papazian,12/08/1977,NULL
7544,Shawn Papazian,25/10/1983,NULL
7545,François Papineau,02/09/1966,NULL
7546,Brigitte Paquette,01/04/1960,NULL
7547,Vanessa Paradis,26/07/1972,NULL
7548,Arto Paragamian,18/09/1979,NULL
7549,Herbert Simone Paragnani,08/05/1968,NULL
7550,Sabrina Paravicini,05/09/1970,NULL
7551,John Pardue,10/02/1969,NULL
7552,Kip Pardue,07/06/1975,NULL
7553,Andrij Parekh,25/12/1971,NULL
7554,Gina Pareño,05/06/1950,NULL
7555,Monique Parent,24/01/1982,NULL
7556,Neri Parenti,06/02/1950,NULL
7557,Jeffrey Vincent Parise,21/12/1975,NULL
7558,John Parish,27/04/1967,NULL
7559,Dean Parisot,28/04/1982,NULL
7560,Annie Parisse,01/03/1975,NULL
7561,David Park,04/01/1977,NULL
7562,Grace Park,09/09/1974,NULL
7563,Park Geun-hyeong,18/07/1940,NULL
7564,Nick Park,03/11/1958,NULL
7565,Nira Park,24/11/1967,NULL
7566,Susie Park,02/11/1991,NULL
7567,Lar Park-Lincoln,01/06/1986,NULL
7568,Claire Parker,22/01/1980,NULL
7569,David Parker,26/01/1947,NULL
7570,Jen Parker,07/02/1982,NULL
7571,Lara Parker,12/12/1938,10/09/2023 0:00
7572,Michael Parker,15/11/1987,NULL
7573,Molly Parker,08/12/1972,NULL
7574,Oliver Parker,12/05/1960,NULL
7575,Ol Parker,22/02/1969,NULL
7576,Shaun Parkes,23/07/1973,NULL
7577,Suzan-Lori Parks,17/02/1963,NULL
7578,David Parmenter,13/09/1987,NULL
7579,Chris Parnell,10/07/1967,NULL
7580,Feliks Parnell,24/04/1953,NULL
7581,Alejandro Parodi,11/09/1928,11/02/2011 0:00
7582,Alfonso Parra,10/12/1962,NULL
7583,Barry Parrell,24/09/1976,NULL
7584,Mariam Parris,24/02/1982,NULL
7585,Amy Parrish,28/10/1989,NULL
7586,Stephen W. Parsons,01/03/1951,NULL
7587,Derek Partridge,16/02/1935,NULL
7588,Jessica Paré,13/05/1980,NULL
7589,Petar Pasic,26/05/1973,NULL
7590,Giorgio Pasotti,22/11/1973,NULL
7591,John Pasquin,18/09/1945,NULL
7592,Jeremy Passmore,08/09/1970,NULL
7593,Heloísa Passos,05/11/1973,NULL
7594,Carlos Pastor,06/01/1972,NULL
7595,Pedro Pastor,12/03/1973,NULL
7596,Vincent Pastore,21/11/1946,NULL
7597,Elsa Pataky,05/02/1976,NULL
7598,Vinay Pathak,20/02/1968,NULL
7599,J.P. Patin,06/04/1977,NULL
7600,Matt Patresi,11/08/1984,NULL
7601,Butch Patrick,24/09/1953,NULL
7602,Pablo Patlis,06/01/1984,NULL
7603,Greg Patterson,15/08/1986,NULL
7604,Jay Patterson,01/10/1954,NULL
7605,Peter Patzak,06/10/1945,26/07/2021 0:00
7606,Christiane Paul,20/02/1974,NULL
7607,Cinco Paul,17/10/1964,NULL
7608,Don Michael Paul,19/10/1981,NULL
7609,Lorna Paul,20/03/1971,NULL
7610,Numa Perrier,01/11/1982,NULL
7611,Zoe Paul,26/02/1974,NULL
7612,Martin Paul-Hus,25/07/1984,NULL
7613,Rob Paulsen,15/07/1956,NULL
7614,Oliver Paulus,01/10/1969,NULL
7615,Ondrej Pavelka,03/03/1955,NULL
7616,Martín Pavlovsky,17/04/1962,NULL
7617,Roman Pavlícek,20/08/1955,NULL
7618,Alessandro Pavoni,12/03/1972,NULL
7619,Sara Paxton,20/12/1980,NULL
7620,Diana Payan,16/10/1943,NULL
7621,Carl Anthony Payne II,04/06/1969,NULL
7622,Bruce Payne,03/05/1974,NULL
7623,Chris Payne Gilbert,22/02/1978,NULL
7624,Matthew Payne,23/02/1981,NULL
7625,Homayun Payvar,08/02/1988,NULL
7626,Dolores Payás,01/10/1955,NULL
7627,Hilary Peabody,16/02/1995,NULL
7628,Tessa Peake-Jones,16/10/1957,NULL
7629,Steven Pearl,20/01/1981,NULL
7630,Randy Pearlstein,03/06/1971,NULL
7631,Christopher C. Pearson,05/01/1967,NULL
7632,Eric Pease,07/08/1985,NULL
7633,Ethan Peck,16/10/1986,NULL
7634,Josh Peck,08/03/1986,NULL
7635,Franciszek Pieczka,16/01/1928,25/06/2022 0:00
7636,Aaron Pedersen,20/05/1970,NULL
7637,Giuseppe Pedersoli,02/06/1961,NULL
7638,Dolores Pedro,24/02/1983,NULL
7639,Derrek Peels,18/05/1977,NULL
7640,Bill Peet,17/03/1915,17/08/2002 0:00
7641,Simon Pegg,26/09/1970,NULL
7642,Nigel Pegram,15/11/1940,NULL
7643,Mary Jo Pehl,21/07/1960,NULL
7644,Mary Beth Peil,06/07/1940,NULL
7645,Ingrid Pelicori,23/04/1972,NULL
7646,Mark Pellegrino,27/03/1965,NULL
7647,David Pelletier,23/12/1976,NULL
7648,Steve Pemberton,28/01/1967,NULL
7649,Luis Fernando Peña,11/08/1982,NULL
7650,Michael Peña,25/03/1976,NULL
7651,Artus de Penguern,24/07/1957,04/06/2013 0:00
7652,Susan Penhaligon,22/07/1949,NULL
7653,Flavio Peniche,01/05/1977,NULL
7654,Charlie Peralta,26/06/1971,NULL
7655,Ricardo Pereira,27/12/1979,NULL
7656,Maggie Peren,24/01/1974,NULL
7657,Diego Peretti,07/11/1963,NULL
7658,Jesse Peretz,10/12/1968,NULL
7659,Rob Perez,17/09/1973,NULL
7660,Thaia Perez,13/11/1982,NULL
7661,Dave Perkal,27/07/1976,NULL
7662,Oz Perkins,27/10/1974,NULL
7663,Lee Perkins,12/10/1975,NULL
7664,Tammy Perks,22/06/1975,NULL
7665,Rhea Perlman,08/12/1948,NULL
7666,David Permut,22/07/1981,NULL
7667,Charles Perrault,08/09/1900,22/03/1968 0:00
7668,Mathieu Simonet,05/06/1975,NULL
7669,Harold Perrineau,22/03/1963,NULL
7670,Brien Perry,02/06/1971,NULL
7671,Craig Perry,26/11/1977,NULL
7672,DJ Perry,17/03/1970,NULL
7673,Eric Perry,11/01/1989,NULL
7674,Mark Perry,22/10/1980,NULL
7675,Michelle Perry,18/11/1976,NULL
7676,Paul F. Perry,14/08/1983,NULL
7677,Scott Perry,04/08/1965,NULL
7678,Persephone,18/05/1972,NULL
7679,Sean Pertwee,10/02/1964,NULL
7680,Milan Peschel,01/12/1968,NULL
7681,Reinhart 'Rayteam' Peschke,19/06/1989,NULL
7682,Alexandre Pesle,25/09/1982,NULL
7683,Marta Pessoa,02/07/1974,NULL
7684,Jan Peszek,07/07/1944,NULL
7685,Luc Peter,20/04/1986,NULL
7686,Fred Olen Ray,06/08/1954,NULL
7687,Melissa Peterman,28/04/1971,NULL
7688,Timothy Wayne Peternel,12/08/1988,NULL
7689,John Peters,07/02/1988,NULL
7690,Mike Peters,28/06/1959,NULL
7691,Oliver Peters,16/06/1980,NULL
7692,Rachel Peters,20/12/1985,NULL
7693,Curtis Petersen,14/12/1977,NULL
7694,Barbara Peterson-Malesci,14/01/1981,NULL
7695,Gervase Peterson,21/08/1969,NULL
7696,Marc Petey,22/10/1979,NULL
7697,Ryan Petey,09/01/1972,NULL
7698,Aurélia Petit,20/06/1971,NULL
7699,François Petit,07/03/1951,NULL
7700,Leontine Petit,23/11/1964,NULL
7701,Nina Petri,23/02/1963,NULL
7702,Alistair Petrie,28/06/1970,NULL
7703,Anatoli Petriga,04/05/1981,NULL
7704,Mike Petrone,22/06/1966,NULL
7705,Snezhina Petrova,16/09/1970,NULL
7706,Nathalie Petrowski,16/10/1954,NULL
7707,Ann Petrén,15/04/1954,NULL
7708,Oliver Petszokat,21/08/1978,NULL
7709,Marco Pettenello,06/03/1984,NULL
7710,Scarlett Pettyjohn,11/04/1979,NULL
7711,Christian Petzold,02/01/1960,NULL
7712,Dmitriy Pevtsov,25/08/1963,NULL
7713,Nikolaj Peyk,16/07/1966,NULL
7714,Andrew Pfeffer,16/09/1976,NULL
7715,Anniek Pheifer,03/06/1977,NULL
7716,Philipp Pfeiffer,26/06/1969,NULL
7717,Andres Pfäffli,02/04/1980,NULL
7718,Gabriela Pfändner,09/07/1985,NULL
7719,Walter Phelan,04/01/1985,NULL
7720,Michael Philip,01/11/1977,NULL
7721,Franck Philippon,06/10/1969,NULL
7722,Britta Phillips,01/05/1979,NULL
7723,Diana Phillips,18/08/1975,NULL
7724,Ethan Phillips,15/05/1955,NULL
7725,Lara Phillips,20/05/1991,NULL
7726,Lucy Phillips,04/09/1978,NULL
7727,Nathan Phillips,17/11/1980,NULL
7728,Stephen Phillips,06/04/1972,NULL
7729,Todd Phillips,25/06/1970,NULL
7730,Philmarie,27/10/1982,NULL
7731,Joel Phiri,17/01/1974,NULL
7732,Rex Piano,05/04/1970,NULL
7733,Jacques Pibarot,20/03/1980,NULL
7734,Cherry Pie Picache,04/03/1970,NULL
7735,Tony Picciotti,24/11/1976,NULL
7736,Michael Piccirilli,06/03/1971,NULL
7737,Tony Piccirillo,28/11/1983,NULL
7738,Jay Pickett,09/09/1961,25/04/2021 0:00
7739,Carolyn Pickles,13/08/1952,NULL
7740,Kane Picoy,15/06/1968,NULL
7741,Jim Piddock,28/12/1979,NULL
7742,Rebecca Pidgeon,12/03/1965,NULL
7743,Aida Pierce,18/11/1956,NULL
7744,Justin Pierce,02/01/1975,26/05/2000 0:00
7745,Paolo Pierobon,26/03/1976,NULL
7746,Marco Pieroni,07/12/1994,NULL
7747,Claudio Piersanti,27/03/1975,NULL
7748,Geoff Pierson,04/10/1949,NULL
7749,Joseph Pierson,23/09/1957,NULL
7750,Bonnie Piesse,22/04/1983,NULL
7751,Andrea Pietra,07/06/1968,NULL
7752,Jason Piette,06/06/1980,NULL
7753,Gary Pike,10/12/1982,NULL
7754,Luiz Antonio Pilar,17/09/1988,NULL
7755,Richard Pilcher,19/12/1945,NULL
7756,Søren Pilmark,23/02/1955,NULL
7757,Afonso Pimentel,04/09/1982,NULL
7758,Jaime Pina,20/10/1980,NULL
7759,Harold Pineda,21/01/1991,NULL
7760,Salvador Pineda,12/01/1952,NULL
7761,Vivi Pineda,25/07/1979,NULL
7762,Dominique Pinon,03/08/1955,NULL
7763,Gordon Pinsent,02/11/1930,04/07/2023 0:00
7764,José Pinto Carneiro,19/11/1981,NULL
7765,Antonio Pinto,28/04/1977,NULL
7766,Piotta,14/12/1973,NULL
7767,Roddy Piper,26/11/1954,09/04/2015 0:00
7768,Paulo Pires,01/07/1967,NULL
7769,Vahik Pirhamzei,01/07/1968,NULL
7770,Nicola Pistoia,23/01/1954,NULL
7771,Zoula Pitsiava,09/11/1968,NULL
7772,Ingrid Pitt,01/02/1937,05/11/2010 0:00
7773,Jacob Pitts,28/07/1979,NULL
7774,Shira Piven,18/02/1961,NULL
7775,Sebastián Pivotto,21/08/1971,NULL
7776,German Pizzinini,23/04/1943,NULL
7777,Violante Placido,22/11/1976,NULL
7778,Tomàs Pladevall,11/06/1946,NULL
7779,Scott Plank,10/06/1958,19/04/2002 0:00
7780,Trent,06/04/1983,NULL
7781,Marc Platt,05/07/1957,NULL
7782,Joel Plotch,14/04/1984,NULL
7783,Gregory Plotkin,28/01/1987,NULL
7784,Vsevolod Plotkin,05/12/1947,NULL
7785,Jack Plotnick,27/02/1977,NULL
7786,Agnes Pluch,20/07/1968,NULL
7787,Glenn Plummer,03/06/1961,NULL
7788,Robin Plunkett,03/09/1974,NULL
7789,Bill Plympton,17/11/1946,NULL
7790,Marco Poccioni,19/07/1960,NULL
7791,Dusan Pocek,06/09/1932,11/03/2014 0:00
7792,Dieter Pochlatko,04/08/1943,NULL
7793,Denis Podalydès,26/09/1963,NULL
7794,Eyal Podell,26/09/1975,NULL
7795,Amy Poehler,12/07/1971,NULL
7796,Daniela Poggi,05/06/1954,NULL
7797,Massimo Poggio,11/01/1970,NULL
7798,Jeris Poindexter,03/05/1950,NULL
7799,Lilly-Fleur Pointeaux,05/04/1989,NULL
7800,Manuel Poirier,01/06/1954,NULL
7801,David Polcyn,07/01/1979,NULL
7802,Zoë Poledouris,14/10/1973,NULL
7803,Ed Polgardy,18/08/1984,NULL
7804,Josiah Polhemus,09/03/1975,NULL
7805,Mack Polhemus,15/03/1964,NULL
7806,Ana Poliak,11/05/1962,NULL
7807,Mark Polish,07/03/1970,NULL
7808,Michael Polish,22/05/1970,NULL
7809,Stu Pollard,01/01/1967,NULL
7810,Jake Pollock,25/06/1981,NULL
7811,Mike Pollock,11/04/1965,NULL
7812,Laurette Polmanss,11/01/1992,NULL
7813,Gavin Polone,19/09/1983,NULL
7814,Mark Polonia,23/07/1968,NULL
7815,Stefano Pomilia,02/08/1979,NULL
7816,Christopher Poncin,13/04/1990,NULL
7817,Alessandro Pondi,18/08/1984,NULL
7818,Ken Pontac,09/01/1957,NULL
7819,Ennio Pontis,23/01/1951,NULL
7820,DJ Pooh,14/06/1981,NULL
7821,Jocelyn Pook,01/07/1960,NULL
7822,Léa Pool,24/11/1950,NULL
7823,Aaron Poole,18/04/1977,NULL
7824,Marty Poole,17/05/1979,NULL
7825,Jim Wynorski,15/08/1950,NULL
7826,Braxton Pope,18/04/1978,NULL
7827,Valentin Popescu,11/03/1955,NULL
7828,Nikolay Glinskiy,05/04/1949,NULL
7829,Massimo Popolizio,28/05/1961,NULL
7830,Eric Porcher,11/01/1974,NULL
7831,Gabriel Porras,23/12/1968,NULL
7832,Elvio Porta,26/07/1945,05/02/2016 0:00
7833,Bob Portal,08/05/1980,NULL
7834,Jeff Portell,22/04/1985,NULL
7835,Demetri Portelli,28/06/1977,NULL
7836,Billy Porter,03/05/1969,NULL
7837,BJ Porter,06/11/1976,NULL
7838,Crystal Porter Bazemore,08/12/1979,NULL
