id,primaryName,birth_date,death_year
32344,Samadarshi Dutta,25/02/1985,NULL
32345,Amir El-Masry,21/09/1990,NULL
32346,Olga Stashkevich,27/06/1984,NULL
32347,Tina Hobbs,23/06/1974,NULL
32348,Pilar Arias,22/11/1980,NULL
32349,Paul-John Ross,13/01/1977,NULL
32350,Melody Weston Shaw,21/01/1981,NULL
32351,Chris Perfetti,11/02/1988,NULL
32352,Simran Dewan,13/02/1983,NULL
32353,Jeon Guk-hyang,09/10/1963,NULL
32354,Azizbek Arzikulov,06/07/1976,NULL
32355,Martín Balaguer,22/11/1978,NULL
32356,Chakorn Chaiprecha,06/09/1978,NULL
32357,Akio Hirose,06/10/1972,NULL
32358,Bill Hanson,04/01/1984,NULL
32359,Graeme Osborne,19/03/1977,NULL
32360,Allie Schultz,17/06/1981,NULL
32361,Traci Carlson,19/07/1975,NULL
32362,Sam Morgan Moore,09/07/1979,NULL
32363,Cassie Wentlandt,15/02/1981,NULL
32364,Brian Woods,27/10/1987,NULL
32365,Christina Leidel,15/02/1969,NULL
32366,Cameron Tomsett,09/08/1966,NULL
32367,Suzzanne Michaels,08/01/1975,NULL
32368,Sean Aiken,19/07/1975,NULL
32369,Marni Van Dyk,06/08/1968,NULL
32370,Gian Pietro Gasparini,14/09/1975,NULL
32371,Linto Thomas,22/12/1985,NULL
32372,Mark Gerard Beltran,03/06/1985,NULL
32373,Ramona Young,08/06/1998,NULL
32374,Ricco Fajardo,18/12/1983,NULL
32375,Balvinder Bassi,01/07/1978,NULL
32376,Francesco Marchetti,28/04/1988,NULL
32377,Lidia García,18/04/1980,NULL
32378,Lucas McGowen,12/08/1984,NULL
32379,Diana Villa,15/05/1984,NULL
32380,Ainara Landon,15/06/1982,NULL
32381,Gregory Michael Deiulio,21/02/1991,NULL
32382,Jean E. Lee,14/05/1985,NULL
32383,Pablo Lebrija,11/10/1985,NULL
32384,Fátima Florez,16/02/1982,NULL
32385,Aaron Chow,22/04/1984,NULL
32386,Katarzyna Sarnowska,15/05/1978,NULL
32387,Al Dales,13/01/1980,NULL
32388,Sebastian Stein,16/05/1975,NULL
32389,Marco Deufemia,01/05/1988,NULL
32390,Israel Winkler,25/01/1978,NULL
32391,Yarden Bracha,04/09/1980,NULL
32392,Epy Kodiang,08/02/1978,NULL
32393,Justus de Jager,08/09/1982,NULL
32394,Amyza Aznan,04/08/1975,NULL
32395,Electric Youth,08/02/1976,NULL
32396,Harley Souza,25/09/1984,NULL
32397,Aqueela Zoll,01/11/1968,NULL
32398,Julien Arruti,06/01/1978,NULL
32399,Blaise Christian Sitchet,20/11/1978,NULL
32400,Christianne Bennetto,01/01/1980,NULL
32401,Chase Kuker,18/06/1980,NULL
32402,Oliver Mota,25/10/1987,NULL
32403,Nataliya Kozhenova,09/07/1984,NULL
32404,Halyna Hutchins,10/12/1979,20/02/2021 0:00
32405,Heidi Moore,07/09/1980,NULL
32406,Tarishi Shuler,20/05/1973,NULL
32407,Natalie Brehm,08/03/1972,NULL
32408,Stephen Clinch,12/11/1978,07/07/2022 0:00
32409,Trina Martica,18/12/1977,NULL
32410,Doug Poger,15/03/1987,NULL
32411,Willie Mobley,12/10/1978,NULL
32412,Grover McCants,11/09/1978,NULL
32413,Joseph Astarita,13/06/1986,NULL
32414,Aaron Johnson,20/04/1981,NULL
32415,Warren Hawk,03/10/1975,NULL
32416,Chukiat Narongrit,27/01/1987,NULL
32417,Francesco Riva,15/10/1980,NULL
32418,Asko Akopyan,21/03/1973,NULL
32419,Michael Robdrup,06/04/1971,NULL
32420,Yafit Asulin,10/05/1980,NULL
32421,Charley Pasteleurs,28/08/1978,NULL
32422,Evgeny Revvo,07/05/1981,NULL
32423,Jonathon James Williams,06/04/1971,NULL
32424,Donizeti Mazonas,16/02/1981,NULL
32425,Agata Mutsenietse,24/02/1989,NULL
32426,Abimael Gonzalez,05/03/1984,NULL
32427,Sean Miller,06/08/1978,NULL
32428,Keaton Heinrichs,23/02/1989,NULL
32429,Luis Usabiaga,27/08/1980,NULL
32430,Anna Rizzo,22/12/1980,NULL
32431,Harriet Madeley,24/08/1971,NULL
32432,Josh Schafer,09/08/1982,NULL
32433,Donald Crandall,07/08/1983,NULL
32434,Cynthia O'Neil,23/12/1980,NULL
32435,Rachel Keller,01/08/1992,NULL
32436,John DeSentis,27/05/1984,NULL
32437,Jenn Paul,26/01/1980,NULL
32438,Kelly Delson,20/10/1983,NULL
32439,Spencer Hahn,08/10/1982,NULL
32440,Jeff Baird,23/06/1972,NULL
32441,Ryûichi Kijima,16/07/1973,NULL
32442,Danielle Firoozi,18/07/1968,NULL
32443,Laura Goode,23/03/1980,NULL
32444,Summer Bellessa,03/07/1977,NULL
32445,Aaron Wiggins,04/04/1973,NULL
32446,Nicole Van Voorhis,23/06/1979,NULL
32447,George Ausmus,13/07/1982,NULL
32448,Ramasses Head,22/03/1976,NULL
32449,Deragh Campbell,24/09/1985,NULL
32450,Luis Carvalho,19/03/1982,NULL
32451,Bilal Kalyoncu,10/10/1976,NULL
32452,Mong Tho Mach,21/05/1979,NULL
32453,Klas Wiljergård,01/10/1985,NULL
32454,Jamal Fairbanks,25/08/1973,NULL
32455,Keren Minto,02/03/1985,NULL
32456,Kara Rainer,02/12/1973,NULL
32457,Timothy Paul Coderre,19/06/1990,NULL
32458,Justin Xavier,27/03/1978,NULL
32459,Aiden Chapparone,06/02/1976,NULL
32460,Hung-Bor Sze,25/08/1984,NULL
32461,Julián Balam,22/06/1975,NULL
32462,Jelai Andres,19/01/1991,NULL
32463,Ryan Sundberg,24/09/1974,NULL
32464,Rina Ursula,23/09/1990,NULL
32465,Marc Justine Alvarez,22/05/1980,NULL
32466,Leeran Raphaely,27/03/1978,NULL
32467,Alyandra,09/01/1979,NULL
32468,Jeffrey Lee,13/02/1975,NULL
32469,Josh Magnitzky,22/10/1980,NULL
32470,Jeff Smith,14/11/1975,NULL
32471,Geoffrey Orlowski,28/10/1980,NULL
32472,Hoo Wee Tay,07/01/1980,NULL
32473,Cheng Ding An,23/03/1983,NULL
32474,Eric Mikuta,24/12/1985,NULL
32475,Edna Garcia,17/10/1964,NULL
32476,Nick Africano,23/09/1974,NULL
32477,James Nasimi,03/02/1969,NULL
32478,Khouloud Bettioui,23/08/1977,NULL
32479,Marco Canadea,18/05/1983,NULL
32480,Oliver Tonning,21/06/1981,NULL
32481,Robert Rowan,18/08/1985,NULL
32482,Amy Urbina,10/04/1990,NULL
32483,Sergey Kozlov,09/02/1954,NULL
32484,Jonathan Duffy,28/09/1976,NULL
32485,Doug O'Neill,08/08/1983,NULL
32486,Drew Harwood,19/09/1977,NULL
32487,Justin Serulneck,08/10/1981,NULL
32488,Mark Dolmont,04/03/1983,NULL
32489,Paxton Collins,18/08/1980,NULL
32490,Ben,08/02/1981,NULL
32491,Matilde Barbagallo,05/11/1987,NULL
32492,Rupa Bhattacharya,22/03/1978,NULL
32493,Jackson Batchelor,20/07/1981,NULL
32494,Daniel Rashid,18/03/1981,NULL
32495,Cuk Fk,03/09/1984,NULL
32496,Didi Mukti,18/01/1979,NULL
32497,Tya Restyana,04/02/1978,NULL
32498,April Lasky,10/01/1976,NULL
32499,Natalie Bustos,13/06/1986,NULL
32500,Kevin Rowe,03/08/1983,NULL
32501,Donna Botts,14/04/1979,NULL
32502,Aleksandr Laneev,11/07/1971,NULL
32503,Amartya Bhattacharyya,09/12/1981,NULL
32504,Sara Serraiocco,12/09/1990,NULL
32505,Matías Dinardo,18/06/1981,NULL
32506,Jason Caceres,02/10/1990,NULL
32507,Flo Donelli,26/08/1988,NULL
32508,Sam Stevenson,01/01/1982,NULL
32509,Trainspotters,25/11/1982,NULL
32510,Dom Lenoir,17/04/1984,NULL
32511,Thomas Engblom,08/10/1980,NULL
32512,Sebastian Kurtén,04/03/1972,NULL
32513,Likanen Etelä,24/05/1972,NULL
32514,Felix Agus,27/06/1977,NULL
32515,Denny Martin,04/08/1972,NULL
32516,Jeppe Grönholm,20/05/1984,NULL
32517,Cotyso Costineanu,04/02/1980,NULL
32518,Tim Osgood,24/01/1982,NULL
32519,Md Afendi Hamdan,10/04/1982,NULL
32520,Robin Schnepp,16/08/1986,NULL
32521,Brett Joffe,18/02/1978,NULL
32522,Tania Baressi,13/01/1976,NULL
32523,Shamsul Zain,26/01/1977,NULL
32524,Henny Yuliani,05/05/1977,NULL
32525,Amp Lafyre,25/06/1973,NULL
32526,Justin Singelyn,13/09/1985,NULL
32527,Ian McCamant,28/07/1979,NULL
32528,Josiah Burdick,16/04/1983,NULL
32529,Chris Franz,24/01/1981,NULL
32530,Evan Jones,28/10/1976,NULL
32531,Sam Carpenter,07/10/1990,NULL
32532,Henry Friedman,19/10/1982,NULL
32533,Roger Bailey,11/11/1985,NULL
32534,Vincent Arcuri,23/01/1987,NULL
32535,Jeo Mezei,07/03/1980,NULL
32536,Kristie Krueger,13/04/1982,NULL
32537,Jennifer E. Smith,15/01/1996,NULL
32538,Charlie Harris,02/07/1980,NULL
32539,Ivan Solomatin,11/04/1986,NULL
32540,Maddie Shapiro,06/03/1984,NULL
32541,Migdalia Melendez,25/05/1981,NULL
32542,Mckenna Grace,04/10/2006,NULL
32543,Salvatore Esposito,16/04/1986,NULL
32544,Ruwanthika Ishadini,22/11/1973,NULL
32545,Sachin Chathuranga,02/07/1984,NULL
32546,Yoshiya Futamura,04/02/1978,NULL
32547,Fernando Gomes,20/05/1991,NULL
32548,Tad Daggerhart,01/10/1981,NULL
32549,Kris Salvi,25/12/1978,NULL
32550,Michael Capodiferro,22/10/1974,NULL
32551,Fatos Gezmis,24/02/1981,NULL
32552,Ignacio Sánchez de Bustamante,05/10/1974,NULL
32553,Allison Schenker,07/07/1976,NULL
32554,Hakan Huseyin Gul,28/10/1983,NULL
32555,Lili Baross,15/03/1979,NULL
32556,Erkut Altindag,17/12/1976,NULL
32557,Atlee Feingold,11/04/1980,NULL
32558,James Doherty,23/08/1979,NULL
32559,Eros Cartechini,17/08/1981,NULL
32560,Jacobo Medrano,23/11/1980,NULL
32561,Matthew Clarke,23/07/1984,NULL
32562,Tal Somech,07/02/1993,NULL
32563,Dan McGlaughlin,25/09/1976,NULL
32564,Diomédio Piskator,25/01/1984,NULL
32565,Esther Ko,12/09/1978,NULL
32566,Jeremy Sandor,14/03/1984,NULL
32567,Osamu Kurimoto,05/03/1977,NULL
32568,Debbie Starr Jackson,02/01/1976,NULL
32569,Yung-Chul Lee,23/01/1980,NULL
32570,Chris Martin,16/04/1991,NULL
32571,Ian Mackintosh,12/06/1988,NULL
32572,Lauren Carre,10/07/1982,NULL
32573,Olivia Culpo,05/12/1992,NULL
32574,Marie Dompnier,19/11/1980,NULL
32575,Cainneach Mac Eoin,25/08/1979,NULL
32576,Nelson Reis,14/04/1981,NULL
32577,Zebina Guerra,02/10/1985,NULL
32578,Cristina Barbacioru,08/10/1981,NULL
32579,Victor Octavio Elena,15/10/1974,NULL
32580,Urara Matsubayashi,26/02/1962,NULL
32581,Nichole Bagby,15/06/1979,NULL
32582,Vianney Lebasque,01/01/1980,NULL
32583,Lizelle de Klerk,17/02/1981,NULL
32584,Felix Briegel,15/09/1977,NULL
32585,Brian Cates,09/05/1988,NULL
32586,Lance Reese,22/11/1982,NULL
32587,Terry Masters,11/09/1981,NULL
32588,Pascal Guerrin,10/04/1980,NULL
32589,Jason Campbell,16/05/1982,NULL
32590,Lauren Spalding,26/02/1975,NULL
32591,Ntul Andrew,19/08/1967,NULL
32592,Jason Wan Lim,24/09/1978,NULL
32593,Elisha Okyere,28/12/1979,NULL
32594,Erik Lieblein,26/04/1978,NULL
32595,Emilia Castañeda,06/08/1982,NULL
32596,Andy McCarthy,15/08/1980,NULL
32597,Matthew Stenerson,10/10/1969,NULL
32598,Ryan Carter,07/07/1976,NULL
32599,Amalia Vitale,26/10/1980,NULL
32600,Max Mueller,01/08/1994,NULL
32601,Sean Collins,16/12/1979,NULL
32602,Viviana Fernandini,06/03/1973,NULL
32603,Ken'ichirô Suehiro,02/02/1984,NULL
32604,Joel Crane,18/12/1985,NULL
32605,Victoria Rincon,03/08/1976,NULL
32606,Lev Grossman,21/02/1972,NULL
32607,Farrukh Sheikh,04/12/1977,NULL
32608,Donald Ross Jr.,16/03/1976,NULL
32609,Jo McNulty-Clark,21/08/1978,NULL
32610,Rory Skeoch,05/09/1976,NULL
32611,Toksy Bello,28/02/1981,NULL
32612,Rocky Karlage,12/11/1980,NULL
32613,Decky Margaja,19/05/1977,NULL
32614,Krisstian de Lara,02/07/1973,NULL
32615,Michelle Brown,26/08/1974,NULL
32616,Lyall Sumner,21/09/1985,NULL
32617,Luis Fernando Cruz,22/08/1980,NULL
32618,Zack Paris,21/10/1982,NULL
32619,Katrina Zemrak,03/12/1966,NULL
32620,Erica Vogel,28/10/1982,NULL
32621,Josh Candia,17/03/1977,NULL
32622,Hunter Berk,14/09/1979,NULL
32623,Yuya Kawaguchi,27/03/1980,NULL
32624,Yosuke Crawford,06/04/1976,NULL
32625,Sofia Banzhaf,28/03/1976,NULL
32626,David Wilson,19/06/1972,NULL
32627,Joshua M Johnson,10/09/1982,NULL
32628,Aleksey Krasovskiy,23/08/1980,NULL
32629,Mark Zambrano,23/03/1979,NULL
32630,Manuel Vogel,24/10/1991,NULL
32631,Jason Ritchie,12/11/1979,NULL
32632,Mark Katz,01/07/1979,NULL
32633,Lucas Tucknott,25/04/1977,NULL
32634,Sonya Davis,17/10/1978,NULL
32635,Mike Carter,12/01/1971,NULL
32636,Smiley Goh,03/12/1982,NULL
32637,Sarah Mann,18/02/1986,NULL
32638,Paul Tucker,28/10/1970,NULL
32639,Eden Campbell,02/12/1985,NULL
32640,Pat Dortch,04/04/1982,NULL
32641,James Heath,27/09/1978,NULL
32642,Anton Rubtsov,04/11/1971,NULL
32643,Swastik Choudhury,04/09/1980,NULL
32644,Michaël Louchart,03/08/1988,NULL
32645,Redaric Williams,17/09/1981,NULL
32646,Joseph Lee Anderson,18/04/1974,NULL
32647,Lin Lin Lu,11/11/1982,NULL
32648,Josh Eal,20/10/1976,NULL
32649,Terry Sweeney,02/12/1990,NULL
32650,Lalit Bhusal,22/03/1988,NULL
32651,Neardey Trinh,03/11/1977,NULL
32652,Benoît Portolano,17/05/1972,NULL
32653,David Bannister,06/10/1988,NULL
32654,Diana Schmitt,14/07/1985,NULL
32655,Charles Warburton,07/05/1971,NULL
32656,Daniella Faircloth,05/07/1981,NULL
32657,Maddy Dobson,06/09/1970,NULL
32658,Connor Carthy,02/09/1978,NULL
32659,Brad Becker-Parton,18/05/1987,NULL
32660,Benjamin Rider,05/08/1992,NULL
32661,Darrell Brawner,25/08/1979,NULL
32662,Eva María Milara,13/03/1969,NULL
32663,Earl Butts,04/07/1978,NULL
32664,Erica Claggett,28/11/1982,NULL
32665,Larry Clark,09/09/1980,NULL
32666,Adio Bowen,03/10/1981,NULL
32667,Vikash Prajapati,04/03/1980,NULL
32668,Satoko Okazaki,14/10/1981,NULL
32669,Gary Briggs,22/05/1982,NULL
32670,Donald Carrol,23/03/1977,NULL
32671,Adam Ethan Crow,12/08/1975,NULL
32672,Miguel Mesas Vallejo,05/12/1980,NULL
32673,Heather Ryan,14/08/1976,NULL
32674,Norito Sakai,15/07/1978,NULL
32675,Terrance Ryan,16/03/1979,NULL
32676,Samantha Orlowski,12/04/1982,NULL
32677,Noir Deco,28/03/1979,NULL
32678,Niclas Asker,21/04/1975,NULL
32679,Joseph P. O'Donnell,02/08/1981,NULL
32680,Ilya Kondratev,22/01/1976,NULL
32681,Brent Hartinger,14/01/1978,NULL
32682,Eddie Reyes,25/10/1976,NULL
32683,Jeff Ryan,27/06/1986,NULL
32684,Roland Matthews,01/10/1979,NULL
32685,Martin Michael,23/03/1978,NULL
32686,Samantha Creed,13/01/1989,NULL
32687,Tyler Gallant,05/05/1989,NULL
32688,Norman Queeno,06/05/1975,NULL
32689,Anna Jaller,11/03/1982,NULL
32690,Kit Mendoza,28/10/1986,NULL
32691,Penny Carlisi,07/11/1964,NULL
32692,Peter Legaste,04/03/1985,NULL
32693,Freya Berkhout,02/11/1977,NULL
32694,Nozomi Bandô,10/09/1976,NULL
32695,Boo Gay,20/07/1981,NULL
32696,Jeff Hernandez,23/08/1977,NULL
32697,Fabien Delage,15/10/1981,NULL
32698,Billy Ben-Moshe,24/02/1985,NULL
32699,Micky Dotan,17/02/1982,NULL
32700,Russ De Jong,03/09/1976,NULL
32701,Ryo Kawakami,23/05/1974,NULL
32702,Connor Kinzer,19/05/1979,NULL
32703,Lasha Tskvitinidze,24/07/1978,NULL
32704,Thyrone Tommy,04/11/1971,NULL
32705,Baskoro Adi Wuryanto,17/06/1974,NULL
32706,Chris Bell,27/04/1976,NULL
32707,Navneet Kaur Dhillon,04/08/1992,NULL
32708,Martin Sprock,26/08/1974,NULL
32709,Hani Al Dahshan,23/03/1988,NULL
32710,Paul Brad Logan,13/06/1973,NULL
32711,R.W. Perkins,08/07/1979,NULL
32712,John Wheeler,01/06/1980,NULL
32713,Meredith Mantik,01/10/1986,NULL
32714,Tasos Eliopoulos,18/08/1979,NULL
32715,Eirene Donohue,19/02/1981,NULL
32716,Laixi,04/11/1984,NULL
32717,Trabye,21/12/1976,NULL
32718,Nic Brown,04/12/1978,NULL
32719,Callen Bouchard,19/06/1975,NULL
32720,Felicity Boylett,17/09/1971,NULL
32721,Marc Baylis,14/08/1980,NULL
32722,Karen Kelm,06/05/1970,NULL
32723,Sarah Jeffery,07/08/1986,NULL
32724,Adei Bundy,04/09/1981,NULL
32725,Mandy Bouchard,26/03/1981,NULL
32726,Volkan Akmehmet,14/02/1977,NULL
32727,Micheal Boucher,25/12/1987,NULL
32728,Dylan Moore,05/01/1994,NULL
32729,Korum Ellis,28/04/1993,NULL
32730,Rob Willey,19/08/1977,NULL
32731,Ian Snyder,15/10/1980,NULL
32732,Louis Thyssen,18/11/1971,NULL
32733,Gin Fedotov,05/01/1982,NULL
32734,Ken Erics,11/01/1977,NULL
32735,Ryôta Miyadate,09/11/1993,NULL
32736,Tatsuya Fukasawa,05/12/1974,NULL
32737,Hikaru Iwamoto,17/02/1985,NULL
32738,Mathias Nille Nilsson,09/03/1974,NULL
32739,Rufert John Lirio,19/02/1976,NULL
32740,Jeevan Zutshi,22/07/1982,NULL
32741,Oscar Töringe,18/02/1982,NULL
32742,Nate Kantor,02/07/1978,NULL
32743,Megan Northam,03/07/1974,NULL
32744,Ben Sullivan,14/02/1974,NULL
32745,J.R. Frazier,13/11/1982,NULL
32746,Robin Lee Canode,01/03/1990,NULL
32747,Norbert Kecha,25/12/1977,NULL
32748,Marko Dyrlich,02/08/1975,NULL
32749,Kingsley Nkwah,20/03/1982,NULL
32750,Hilarius Che Fuh,15/03/1987,NULL
32751,Mbufung Seikeh,25/01/1985,NULL
32752,Liz Cha,12/12/1985,NULL
32753,Brian K. Williams,23/08/1974,NULL
32754,Hannes Husberg,05/06/1969,NULL
32755,Khashayar Mostafavi,22/09/1990,NULL
32756,Rob Abbate,16/03/1984,NULL
32757,Philip Thomsson,23/03/1984,NULL
32758,Stephen O'Connor,12/10/1987,NULL
32759,Sarah Wilby,09/08/1973,NULL
32760,Helle Rossing,01/01/1990,NULL
32761,Layla Calo-Baird,11/01/1979,NULL
32762,Jason Coffman,13/07/1989,NULL
32763,Mikhail Rossolko,10/01/1973,NULL
32764,Aske Svane Qvist,26/06/1986,NULL
32765,Alan Pellegrino,14/02/1981,NULL
32766,Mikaël Abecassis,23/11/1987,NULL
32767,Olga Korotko,22/06/1988,NULL
32768,Irina Frankild,02/06/1984,NULL
32769,Alan Baptiste,06/01/1979,NULL
32770,Rolf Roring,15/01/1978,NULL
32771,Janel Nash,18/03/1980,NULL
32772,Jennifer Morden,22/11/1971,NULL
32773,Madison Ginsberg,22/07/1981,NULL
32774,Ross Owen Williams,07/04/1981,NULL
32775,James Marco,21/02/1985,NULL
32776,Roman Arzumanov,10/02/1980,NULL
32777,Markscheider Kunst,04/01/1978,NULL
32778,Michael Mifsud,15/06/1978,NULL
32779,Nacho Sesma,09/09/1989,NULL
32780,Pradipta Bhattacharya,08/03/1986,NULL
32781,Shuib Sepah,01/10/1988,NULL
32782,Tom Nicholls,05/07/1984,NULL
32783,Cedric Magnin,15/07/1983,NULL
32784,Dan Everton,20/07/1983,NULL
32785,Onur Karaman,21/04/1983,NULL
32786,Emanuele Pasquet,03/08/1985,NULL
32787,Tanja Jilek,08/01/1978,NULL
32788,Gage Oxley,19/10/1997,NULL
32789,Jeanna Mortimer,23/09/1987,NULL
32790,Sian Carry,27/07/1985,NULL
32791,Hollie Ainsworth,10/03/1987,NULL
32792,Lily Gao,06/01/1984,NULL
32793,Owen Berico,02/05/1977,NULL
32794,Caridad Svich,17/09/1986,NULL
32795,Kashif Sheikh,21/02/1980,NULL
32796,Medhat Hanbali,12/08/1974,NULL
32797,Nadine Bates,23/11/1972,NULL
32798,Aislinn Hunter,07/09/1983,NULL
32799,Anna Holley,15/04/1979,NULL
32800,Marta Díaz de Lope Díaz,09/08/1987,NULL
32801,Frédéric Bayer Azem,20/05/1983,NULL
32802,Mark Crump,20/10/1971,NULL
32803,Lihua Liang,14/11/1982,NULL
32804,Korhan Herduran,13/04/1988,NULL
32805,Dario Bischofberger,26/03/1978,NULL
32806,Nanke,22/08/1987,NULL
32807,Stephen Herman,26/06/1977,NULL
32808,Harco,09/10/1982,NULL
32809,Sammi Shearing,18/03/1978,NULL
32810,Mathieu Seguin,12/01/1979,NULL
32811,Laura Romero,16/07/1977,NULL
32812,Olivier Lessard,07/06/1975,NULL
32813,Inanç Koçak,04/09/1982,NULL
32814,Aaron Long,09/10/1972,NULL
32815,Dana Nelson,28/08/1976,NULL
32816,Chris Upton,13/01/1979,NULL
32817,Luna Dutli,02/01/1974,NULL
32818,Guven Delikanli,26/01/1981,NULL
32819,Mehdi Shirzad,03/04/1982,NULL
32820,Begum Arslan,04/04/1981,NULL
32821,Burcu Gulhuz Gencturk,17/03/1976,NULL
32822,Alexis Zollicoffer,09/06/1978,NULL
32823,José Carlos Palacios,06/03/1985,NULL
32824,Cigdem Kaya,19/11/1978,NULL
32825,Seyfettin Delikanli,01/05/1976,NULL
32826,Serhan Atesok,13/08/1982,NULL
32827,Cat Collins,18/09/1968,NULL
32828,Jeffrey Howison,27/11/1967,NULL
32829,Muneeb Rehman,17/10/1986,NULL
32830,Rory Cosgrove,27/04/1973,NULL
32831,Aoi Morikawa,08/01/1995,NULL
32832,Arantxa Galán,12/10/1978,NULL
32833,Joe Fishel,28/06/1977,NULL
32834,Mark Sanders,18/02/1978,NULL
32835,Trisha Miller,09/07/1980,NULL
32836,Yero Murian,16/04/1981,NULL
32837,Marc Wilkinson,13/03/1978,NULL
32838,Thelonius Serrell-Freed,05/12/1980,NULL
32839,James William Cooke,11/08/1980,NULL
32840,Chung-Ha Law,24/04/1981,NULL
32841,Jamal Solomon,23/11/1981,NULL
32842,Matvey Stavitsky,02/03/1976,NULL
32843,Vin Abrenica,03/10/1971,NULL
32844,Patrick Riley,27/02/1975,NULL
32845,Akihiro Blanco,16/11/1977,NULL
32846,Jeff Wamester,22/08/1976,NULL
32847,Henry Wyatt Moore,09/03/1987,NULL
32848,Richard Li,02/09/1976,NULL
32849,Clay Spicer,07/10/1985,NULL
32850,Gabriel Knight,22/08/1979,NULL
32851,Thomas Andrew Gallegos,08/09/1978,NULL
32852,Alicia Ramirez,12/11/1986,NULL
32853,Ivan Turkovic Krnjak,19/02/1977,NULL
32854,Mike Roma,09/12/1983,NULL
32855,Oh Jong-Hyuk,27/09/1975,NULL
32856,Michal Wegrzyn,19/01/1978,NULL
32857,Steven Murray,25/01/1978,NULL
32858,Jeremy Miles Ferguson,27/04/1979,NULL
32859,Danny McColgan,24/11/1972,NULL
32860,J.R. Howell,20/11/1977,NULL
32861,Michael Dragnea,10/03/1982,NULL
32862,Aaron Forsyth,01/06/1971,NULL
32863,Yali Friedman,05/01/1990,NULL
32864,Lata Pada,01/05/1975,NULL
32865,Sean Kennedy,18/08/1975,NULL
32866,Eden Tzuli,28/09/1982,NULL
32867,Kim Lindsjö,13/06/1976,NULL
32868,Sebastian Jansson,27/12/1992,NULL
32869,Ingelie Hägg,08/05/1978,NULL
32870,Claes Axelsson,23/09/1979,NULL
32871,Johan Saxerud,16/01/1967,NULL
32872,Rebecca Asker,23/03/1969,NULL
32873,Esther Maria Pietsch,04/11/1975,NULL
32874,Demian Gabriel,02/09/1975,NULL
32875,Alice Girard,03/03/1986,NULL
32876,Jake Jalbert,14/12/1984,NULL
32877,Kyle McConaghy,20/11/1983,NULL
32878,Les Best,02/01/1979,NULL
32879,Archie Princesa,06/06/1975,NULL
32880,Ana Sanson,15/04/1982,NULL
32881,Danial Rifki,07/05/1982,NULL
32882,Asuka Kishi,20/03/1971,NULL
32883,Beau Brooks,27/04/1974,NULL
32884,Fiona McGeown,15/01/1988,NULL
32885,Dylan Jost,19/08/1979,NULL
32886,Tammy Sanchez,16/06/1970,NULL
32887,Aoi Yoshikura,07/04/1986,NULL
32888,Amanda Back,02/03/1978,NULL
32889,Saeed Aghakhani,14/10/1972,NULL
32890,Ozzy Agu,02/09/1988,NULL
32891,Kim Hamilton,16/11/1984,NULL
32892,Elizabeth P.W.,21/07/1983,NULL
32893,Jackson Gutierrez,26/07/1986,NULL
32894,Juan Luis Galán,28/06/1985,NULL
32895,Ross Destiche,14/09/1984,NULL
32896,Leonie Zeumer,20/12/1970,NULL
32897,Sam Baldock,09/07/1982,NULL
32898,Addie Stuber,10/10/1981,NULL
32899,Mike Lawrence,25/05/1986,NULL
32900,Jon O'Neill,13/09/1982,NULL
32901,Andrey Kapranov,19/07/1974,NULL
32902,Sohag Chowdhury,21/01/1979,NULL
32903,Eric Romary,23/02/1987,NULL
32904,Sheena Monnin,18/06/1981,NULL
32905,Olivia Osteen,09/05/1976,NULL
32906,DeShon Hardy,12/04/1971,NULL
32907,Krista Böchzelt,14/07/1983,NULL
32908,Nadim Saoma,16/03/1983,NULL
32909,Graham Abraham,20/06/1989,NULL
32910,Tze Kin Lau,03/01/1982,NULL
32911,Luk Ho Wong,02/09/1976,NULL
32912,Takhir Saidov,02/09/1975,NULL
32913,Alex van Bergen,07/07/1978,NULL
32914,Chun Yip Lo,08/03/1978,NULL
32915,Hugo Ferland,14/01/1974,NULL
32916,Ana Soto,13/03/1980,NULL
32917,Neil Brown,22/02/1980,NULL
32918,Mary Buss,05/10/1978,NULL
32919,Anthony Mulligan,06/04/1983,NULL
32920,Matt Rumer,13/08/1982,NULL
32921,Greg Fellows,05/05/1982,NULL
32922,Alan Henry,27/08/1985,NULL
32923,Scud Lightning,12/08/1989,NULL
32924,Natalia Pryzowicz,08/07/1980,NULL
32925,Hasan Asadi,11/07/1986,NULL
32926,Duccio Ricciardelli,12/02/1980,NULL
32927,Simone Smith,19/04/1982,NULL
32928,Amin Bouhafa,09/01/1981,NULL
32929,Conor Dowling,24/05/1979,NULL
32930,Alexandra Corin Johnston,22/06/1976,NULL
32931,Naim Kanat,21/06/1986,NULL
32932,Carlos Moreno Cravioto,22/12/1977,NULL
32933,Maria Fernanda Barrientos,05/06/1979,NULL
32934,Rana Salem,01/10/1972,NULL
32935,Joël Eziegue,03/09/1991,NULL
32936,Sascha Goldbach,14/08/1981,NULL
32937,Nsereko Mazinga Henry,23/04/1977,NULL
32938,Anastasia Devana,27/09/1976,NULL
32939,Karim Amer,27/11/1983,NULL
32940,Cliff Airey,14/07/1971,NULL
32941,Javier Ortiz,11/07/1975,NULL
32942,Mark Baxter,25/06/1976,NULL
32943,Charlotte Vega,09/07/1994,NULL
32944,Samantha Chitty,15/12/1976,NULL
32945,Fernando Cordero Caballero,14/12/1973,NULL
